rho,rho_neg,rho_pos,tpr_b_target,fpr_b_target,tpr_a_target,fpr_a_target,comp,n_samples,replicates,thr_a,thr_b,mu_a,mu_b,tpr_a,tpr_a_std,fpr_a,fpr_a_std,tpr_b,tpr_b_std,fpr_b,fpr_b_std,tpr_comp,tpr_comp_std,fpr_comp,fpr_comp_std,j_a,j_a_std,j_b,j_b_std,j_comp,j_comp_std,cc_max,cc_max_std,delta_add,delta_add_std,rho_score_neg_hat,rho_score_neg_hat_std,rho_score_pos_hat,rho_score_pos_hat_std,rho_dec_neg_hat,rho_dec_neg_hat_std,rho_dec_pos_hat,rho_dec_pos_hat_std
-0.42,-0.42,-0.42,0.875,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5554209406856403,0.82585,0.0,0.0776,0.0,0.8731,0.0,0.07875,0.0,0.7036,0.0,0.00045,0.0,0.74825,0.0,0.79435,0.0,0.70315,0.0,0.8851891483602946,0.0,-0.24507761249999993,0.0,-0.4197792076680383,0.0,-0.41223990664742555,0.0,-0.07855767389608585,0.0,-0.13823283531355982,0.0
-0.42,-0.42,-0.42,0.9,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.81645,0.0,0.0789,0.0,0.90255,0.0,0.0753,0.0,0.72225,0.0,0.00085,0.0,0.73755,0.0,0.8272499999999999,0.0,0.7213999999999999,0.0,0.8720459353278937,0.0,-0.23326176250000008,0.0,-0.4205073728596181,0.0,-0.41837729695800835,0.0,-0.07156946803788242,0.0,-0.12749171610592303,0.0
-0.36,-0.36,-0.36,0.6,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.81925,0.0,0.0765,0.0,0.60175,0.0,0.07935,0.0,0.4574,0.0,0.00165,0.0,0.74275,0.0,0.5224,0.0,0.45575,0.0,0.6135981151127566,0.0,-0.4213874000000001,0.0,-0.35674656427999835,0.0,-0.37654124328207966,0.0,-0.0615289320750165,0.0,-0.18889376885354833,0.0
-0.36,-0.36,-0.36,0.625,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7237109242740078,0.82095,0.0,0.08065,0.0,0.6259,0.0,0.08345,0.0,0.47905,0.0,0.00075,0.0,0.7403,0.0,0.54245,0.0,0.4783,0.0,0.6460894232068081,0.0,-0.40287426500000006,0.0,-0.3594656139083231,0.0,-0.3682565354965774,0.0,-0.07941177759803957,0.0,-0.1874866109247493,0.0
-0.36,-0.36,-0.36,0.65,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7903920267172002,0.81995,0.0,0.0801,0.0,0.656,0.0,0.0794,0.0,0.50675,0.0,0.0012,0.0,0.7398499999999999,0.0,0.5766,0.0,0.50555,0.0,0.6833141853078328,0.0,-0.38430248999999994,0.0,-0.35202115933110306,0.0,-0.35696797636468053,0.0,-0.07030923096574886,0.0,-0.17059180613595437,0.0
-0.36,-0.36,-0.36,0.675,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.8158,0.0,0.081,0.0,0.6721,0.0,0.0826,0.0,0.51495,0.0,0.00125,0.0,0.7348,0.0,0.5895,0.0,0.5137,0.0,0.6991017964071857,0.0,-0.3774354,0.0,-0.36379067692932626,0.0,-0.3622021156496649,0.0,-0.07243978296961741,0.0,-0.1832571129474176,0.0
-0.36,-0.36,-0.36,0.7,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9294720730176733,0.8235,0.0,0.07815,0.0,0.696,0.0,0.08175,0.0,0.54305,0.0,0.00135,0.0,0.74535,0.0,0.61425,0.0,0.5417000000000001,0.0,0.7267726571409406,0.0,-0.36006876249999986,0.0,-0.3530291918008262,0.0,-0.3667514223671703,0.0,-0.06851803794405141,0.0,-0.17167517116521092,0.0
-0.36,-0.36,-0.36,0.725,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.002831686352111,0.8137,0.0,0.0794,0.0,0.7274,0.0,0.0798,0.0,0.5623,0.0,0.00065,0.0,0.7343,0.0,0.6476000000000001,0.0,0.56165,0.0,0.7648781152117663,0.0,-0.3447173199999999,0.0,-0.35543750656924405,0.0,-0.3654679593227859,0.0,-0.07761179433792499,0.0,-0.1706432021973894,0.0
-0.36,-0.36,-0.36,0.75,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.82025,0.0,0.08185,0.0,0.75515,0.0,0.0806,0.0,0.59465,0.0,0.001,0.0,0.7384000000000001,0.0,0.67455,0.0,0.59365,0.0,0.8039680390032502,0.0,-0.3212122799999999,0.0,-0.36741580838400334,0.0,-0.3675623635054046,0.0,-0.07500287489482015,0.0,-0.14997116172207162,0.0
-0.36,-0.36,-0.36,0.775,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.160486586670102,0.81895,0.0,0.07845,0.0,0.77525,0.0,0.0807,0.0,0.60985,0.0,0.00125,0.0,0.7404999999999999,0.0,0.69455,0.0,0.6086,0.0,0.8218771100607699,0.0,-0.312135725,0.0,-0.3496850007006708,0.0,-0.3602340505340244,0.0,-0.06937781315902307,0.0,-0.15579472737267663,0.0
-0.36,-0.36,-0.36,0.8,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.81575,0.0,0.0821,0.0,0.80105,0.0,0.08105,0.0,0.62985,0.0,0.00095,0.0,0.7336499999999999,0.0,0.7200000000000001,0.0,0.6289,0.0,0.8572207455871329,0.0,-0.29652200000000006,0.0,-0.3598048061391616,0.0,-0.36881049969619617,0.0,-0.076138341215221,0.0,-0.1525275230977437,0.0
-0.36,-0.36,-0.36,0.825,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.82365,0.0,0.0812,0.0,0.82395,0.0,0.08045,0.0,0.6574,0.0,0.00135,0.0,0.74245,0.0,0.7434999999999999,0.0,0.65605,0.0,0.882380632145259,0.0,-0.2778884249999999,0.0,-0.36055455310077916,0.0,-0.3741601620109722,0.0,-0.06975951560646759,0.0,-0.1463720597074483,0.0
-0.36,-0.36,-0.36,0.8500000000000001,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.4415049498034227,0.8188,0.0,0.0785,0.0,0.8496,0.0,0.07875,0.0,0.67625,0.0,0.00125,0.0,0.7403,0.0,0.77085,0.0,0.675,0.0,0.8756567425569177,0.0,-0.265489745,0.0,-0.3594963077822881,0.0,-0.3647379624708987,0.0,-0.06807937042892753,0.0,-0.14091527119056702,0.0
-0.36,-0.36,-0.36,0.875,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5554209406856403,0.8226,0.0,0.08135,0.0,0.8778,0.0,0.0796,0.0,0.7071,0.0,0.00115,0.0,0.74125,0.0,0.7982,0.0,0.70595,0.0,0.8844274617890252,0.0,-0.24183425000000003,0.0,-0.35261844415157345,0.0,-0.3557929459647819,0.0,-0.0719711545818288,0.0,-0.11971743225922804,0.0
-0.36,-0.36,-0.36,0.9,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8201,0.0,0.07905,0.0,0.90085,0.0,0.0843,0.0,0.72655,0.0,0.00115,0.0,0.7410500000000001,0.0,0.81655,0.0,0.7254,0.0,0.8883718082175005,0.0,-0.22709562249999993,0.0,-0.3660231757636346,0.0,-0.36349031637868945,0.0,-0.0735530539125087,0.0,-0.10659979962903864,0.0
-0.3,-0.3,-0.3,0.6,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.82075,0.0,0.0784,0.0,0.5977,0.0,0.0821,0.0,0.46065,0.0,0.00215,0.0,0.74235,0.0,0.5156000000000001,0.0,0.4585,0.0,0.6176331918906177,0.0,-0.41669434000000016,0.0,-0.3044489486196916,0.0,-0.30127885478275096,0.0,-0.05809228834095079,0.0,-0.1590368527885054,0.0
-0.3,-0.3,-0.3,0.625,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7237109242740078,0.82615,0.0,0.0799,0.0,0.6225,0.0,0.08085,0.0,0.4862,0.0,0.0015,0.0,0.7462500000000001,0.0,0.5416500000000001,0.0,0.4847,0.0,0.6495142378559463,0.0,-0.39899368749999986,0.0,-0.30445710998512093,0.0,-0.30213223673961553,0.0,-0.0671042645568147,0.0,-0.1528364751236483,0.0
-0.3,-0.3,-0.3,0.65,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7903920267172002,0.81685,0.0,0.07945,0.0,0.6509,0.0,0.07985,0.0,0.5038,0.0,0.00135,0.0,0.7373999999999999,0.0,0.5710500000000001,0.0,0.5024500000000001,0.0,0.6813805261730406,0.0,-0.3849077300000001,0.0,-0.302092716015881,0.0,-0.3113479263225417,0.0,-0.06812684783643541,0.0,-0.1512535144450604,0.0
-0.3,-0.3,-0.3,0.675,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.8191,0.0,0.0835,0.0,0.67245,0.0,0.0781,0.0,0.52335,0.0,0.00145,0.0,0.7356,0.0,0.5943499999999999,0.0,0.5219,0.0,0.7094888526373029,0.0,-0.37084614000000005,0.0,-0.3021789043944091,0.0,-0.30366507589525843,0.0,-0.06831981594199191,0.0,-0.15196579247997113,0.0
-0.3,-0.3,-0.3,0.7,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9294720730176733,0.823,0.0,0.0827,0.0,0.6963,0.0,0.0798,0.0,0.55095,0.0,0.0019,0.0,0.7403,0.0,0.6165,0.0,0.54905,0.0,0.7416587869782522,0.0,-0.35135505,0.0,-0.30197083167765437,0.0,-0.28027896779934763,0.0,-0.06296467205668604,0.0,-0.12594513904658944,0.0
-0.3,-0.3,-0.3,0.725,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.002831686352111,0.8172,0.0,0.07915,0.0,0.72635,0.0,0.08035,0.0,0.56765,0.0,0.00165,0.0,0.7380500000000001,0.0,0.646,0.0,0.566,0.0,0.7668857123501116,0.0,-0.3412697000000001,0.0,-0.30667299358876815,0.0,-0.305159767842343,0.0,-0.06417551178444973,0.0,-0.15044091777546825,0.0
-0.3,-0.3,-0.3,0.75,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.8251,0.0,0.08015,0.0,0.7467,0.0,0.07865,0.0,0.5943,0.0,0.0013,0.0,0.74495,0.0,0.66805,0.0,0.5930000000000001,0.0,0.7960265789650314,0.0,-0.3223361524999999,0.0,-0.300796342166542,0.0,-0.30366301678770463,0.0,-0.0684585620275837,0.0,-0.1319656352923097,0.0
-0.3,-0.3,-0.3,0.775,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.160486586670102,0.8193,0.0,0.0808,0.0,0.7714,0.0,0.07885,0.0,0.6117,0.0,0.0017,0.0,0.7385,0.0,0.69255,0.0,0.61,0.0,0.8259986459038591,0.0,-0.3096018249999999,0.0,-0.30913893302276174,0.0,-0.3096713015873315,0.0,-0.06359757996987749,0.0,-0.12568663482166323,0.0
-0.3,-0.3,-0.3,0.8,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.8199,0.0,0.0797,0.0,0.793,0.0,0.0791,0.0,0.6301,0.0,0.00165,0.0,0.7402,0.0,0.7139,0.0,0.62845,0.0,0.8490272899216428,0.0,-0.29722122000000006,0.0,-0.2866126064687964,0.0,-0.30662140829407114,0.0,-0.06367415989899985,0.0,-0.12897923061255206,0.0
-0.3,-0.3,-0.3,0.825,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.8217,0.0,0.0786,0.0,0.82305,0.0,0.0791,0.0,0.65965,0.0,0.0013,0.0,0.7431,0.0,0.7439499999999999,0.0,0.65835,0.0,0.8849385039317159,0.0,-0.27587075500000013,0.0,-0.30567350645869634,0.0,-0.2986924134304391,0.0,-0.0677007246057727,0.0,-0.11398517100781722,0.0
-0.3,-0.3,-0.3,0.8500000000000001,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.4415049498034227,0.81355,0.0,0.08005,0.0,0.85115,0.0,0.078,0.0,0.67735,0.0,0.00125,0.0,0.7335,0.0,0.77315,0.0,0.6761,0.0,0.8744745521567613,0.0,-0.263444475,0.0,-0.3097426001233006,0.0,-0.2943957853739547,0.0,-0.06862214666945,0.0,-0.10894688185940253,0.0
-0.3,-0.3,-0.3,0.875,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5554209406856403,0.8222,0.0,0.08385,0.0,0.87715,0.0,0.0799,0.0,0.709,0.0,0.0017,0.0,0.7383500000000001,0.0,0.79725,0.0,0.7072999999999999,0.0,0.8871746629037315,0.0,-0.2396504625000001,0.0,-0.30881472212430916,0.0,-0.2946305687273619,0.0,-0.06652897477407638,0.0,-0.09714530763986867,0.0
-0.3,-0.3,-0.3,0.9,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8239,0.0,0.0828,0.0,0.90115,0.0,0.08155,0.0,0.7315,0.0,0.00125,0.0,0.7411,0.0,0.8196,0.0,0.7302500000000001,0.0,0.8909834065397756,0.0,-0.2230444399999999,0.0,-0.3115229672219334,0.0,-0.30488865806734533,0.0,-0.0729559117633643,0.0,-0.0963844725402796,0.0
-0.24,-0.24,-0.24,0.6,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.81785,0.0,0.0777,0.0,0.5977,0.0,0.0792,0.0,0.46535,0.0,0.00255,0.0,0.74015,0.0,0.5185,0.0,0.4628,0.0,0.6252786597311356,0.0,-0.4120822249999999,0.0,-0.23241310842981802,0.0,-0.2459800210076771,0.0,-0.049850973244949574,0.0,-0.12405392723054681,0.0
-0.24,-0.24,-0.24,0.625,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7237109242740078,0.8251,0.0,0.07895,0.0,0.62105,0.0,0.0822,0.0,0.491,0.0,0.0022,0.0,0.74615,0.0,0.53885,0.0,0.4888,0.0,0.655096160289486,0.0,-0.3941370725000001,0.0,-0.24106807119820045,0.0,-0.24070327805254607,0.0,-0.057915965721871375,0.0,-0.11627501269170779,0.0
-0.24,-0.24,-0.24,0.65,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7903920267172002,0.8207,0.0,0.082,0.0,0.6473,0.0,0.08265,0.0,0.51,0.0,0.00245,0.0,0.7387,0.0,0.56465,0.0,0.5075500000000001,0.0,0.6870854203330176,0.0,-0.378693045,0.0,-0.24195272075060656,0.0,-0.23593051535091317,0.0,-0.05727957359573662,0.0,-0.11587731387100038,0.0
-0.24,-0.24,-0.24,0.675,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.8192,0.0,0.08025,0.0,0.6747,0.0,0.07805,0.0,0.52965,0.0,0.00255,0.0,0.73895,0.0,0.59665,0.0,0.5270999999999999,0.0,0.7133094255362337,0.0,-0.3676054824999999,0.0,-0.2467947367851383,0.0,-0.24114748940095618,0.0,-0.05095506187714145,0.0,-0.1279226881224682,0.0
-0.24,-0.24,-0.24,0.7,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9294720730176733,0.8227,0.0,0.07705,0.0,0.6957,0.0,0.0799,0.0,0.55285,0.0,0.00225,0.0,0.74565,0.0,0.6158,0.0,0.5506,0.0,0.7384161469858512,0.0,-0.35167873000000005,0.0,-0.24729306746371335,0.0,-0.24223703969099497,0.0,-0.05402549119304376,0.0,-0.11098153893533061,0.0
-0.24,-0.24,-0.24,0.725,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.002831686352111,0.81555,0.0,0.08075,0.0,0.7294,0.0,0.0806,0.0,0.57395,0.0,0.0021,0.0,0.7348,0.0,0.6488,0.0,0.57185,0.0,0.7782389765922699,0.0,-0.33501176,0.0,-0.24393825355323473,0.0,-0.2483185793912648,0.0,-0.059439899173485244,0.0,-0.1213633901017608,0.0
-0.24,-0.24,-0.24,0.75,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.81955,0.0,0.0809,0.0,0.75075,0.0,0.08165,0.0,0.59785,0.0,0.0025,0.0,0.73865,0.0,0.6691,0.0,0.59535,0.0,0.8059974277397957,0.0,-0.31816928499999997,0.0,-0.23898924701768268,0.0,-0.2370212333544382,0.0,-0.05498277007445368,0.0,-0.10475994370264613,0.0
-0.24,-0.24,-0.24,0.775,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.160486586670102,0.8187,0.0,0.0784,0.0,0.77575,0.0,0.0806,0.0,0.6168,0.0,0.002,0.0,0.7403,0.0,0.69515,0.0,0.6148,0.0,0.8304741321086047,0.0,-0.3060304549999999,0.0,-0.24566974585545784,0.0,-0.24860019467634284,0.0,-0.05902529838630313,0.0,-0.11392459616871524,0.0
-0.24,-0.24,-0.24,0.8,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.8225,0.0,0.0802,0.0,0.79675,0.0,0.0799,0.0,0.6374,0.0,0.00225,0.0,0.7423,0.0,0.71685,0.0,0.63515,0.0,0.8556513539000404,0.0,-0.29188224500000004,0.0,-0.24166155724884467,0.0,-0.24673439500310512,0.0,-0.0564621750667894,0.0,-0.11658995778330147,0.0
-0.24,-0.24,-0.24,0.825,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.8229,0.0,0.07725,0.0,0.82485,0.0,0.0799,0.0,0.66385,0.0,0.00195,0.0,0.7456499999999999,0.0,0.74495,0.0,0.6619,0.0,0.8876818882853887,0.0,-0.27322803249999994,0.0,-0.23808460330979456,0.0,-0.24474889155823992,0.0,-0.058326288252766444,0.0,-0.10281730926208596,0.0
-0.24,-0.24,-0.24,0.8500000000000001,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.4415049498034227,0.8175,0.0,0.07835,0.0,0.8481,0.0,0.0777,0.0,0.67835,0.0,0.0024,0.0,0.73915,0.0,0.7704,0.0,0.67595,0.0,0.8774013499480791,0.0,-0.2641588399999999,0.0,-0.24645321495495393,0.0,-0.23999580676688093,0.0,-0.051264608292223776,0.0,-0.10799280782021099,0.0
-0.24,-0.24,-0.24,0.875,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5554209406856403,0.82075,0.0,0.08105,0.0,0.8789,0.0,0.07965,0.0,0.7105,0.0,0.0027,0.0,0.7397,0.0,0.79925,0.0,0.7078,0.0,0.8855802314670003,0.0,-0.239944775,0.0,-0.23129105869169778,0.0,-0.23908388183892615,0.0,-0.050826621144853604,0.0,-0.08676408803342787,0.0
-0.24,-0.24,-0.24,0.9,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8211,0.0,0.07965,0.0,0.89895,0.0,0.07985,0.0,0.7282,0.0,0.00265,0.0,0.74145,0.0,0.8191,0.0,0.7255499999999999,0.0,0.8857892809180806,0.0,-0.22767830500000008,0.0,-0.24099604685106502,0.0,-0.23811139326947822,0.0,-0.050552644748981974,0.0,-0.08594405970062856,0.0
-0.18,-0.18,-0.18,0.6,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.821,0.0,0.0797,0.0,0.5962,0.0,0.07935,0.0,0.4716,0.0,0.0035,0.0,0.7413,0.0,0.5168499999999999,0.0,0.4681,0.0,0.6314582490219884,0.0,-0.406909095,0.0,-0.17182008408435023,0.0,-0.17817355815657487,0.0,-0.038581584870479,0.0,-0.09505941452114135,0.0
-0.18,-0.18,-0.18,0.625,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7237109242740078,0.81775,0.0,0.0791,0.0,0.6183,0.0,0.0815,0.0,0.4869,0.0,0.0031,0.0,0.73865,0.0,0.5367999999999999,0.0,0.4838,0.0,0.6549786773167264,0.0,-0.39514267999999997,0.0,-0.170748594619858,0.0,-0.18588343266677979,0.0,-0.04532078590575622,0.0,-0.09978862128904073,0.0
-0.18,-0.18,-0.18,0.65,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7903920267172002,0.82255,0.0,0.08055,0.0,0.65095,0.0,0.0809,0.0,0.51945,0.0,0.00355,0.0,0.742,0.0,0.5700500000000001,0.0,0.5158999999999999,0.0,0.6952830188679244,0.0,-0.37317290000000025,0.0,-0.1749916668657902,0.0,-0.17840999853898631,0.0,-0.03997524608095184,0.0,-0.08779755169368914,0.0
-0.18,-0.18,-0.18,0.675,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8588337504795123,0.81735,0.0,0.0842,0.0,0.6748,0.0,0.07745,0.0,0.53345,0.0,0.0036,0.0,0.73315,0.0,0.5973499999999999,0.0,0.5298499999999999,0.0,0.7227034031235081,0.0,-0.3627028474999999,0.0,-0.16961098883984224,0.0,-0.19284430695908986,0.0,-0.03935615289227357,0.0,-0.099988171714588,0.0
-0.18,-0.18,-0.18,0.7,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.9294720730176733,0.82245,0.0,0.0791,0.0,0.7025,0.0,0.0796,0.0,0.56265,0.0,0.0031,0.0,0.74335,0.0,0.6229,0.0,0.55955,0.0,0.7527409699334096,0.0,-0.343667285,0.0,-0.17079479957173702,0.0,-0.17906727303707556,0.0,-0.04375385971938155,0.0,-0.0865570334285227,0.0
-0.18,-0.18,-0.18,0.725,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.002831686352111,0.8228,0.0,0.0801,0.0,0.72655,0.0,0.0779,0.0,0.5818,0.0,0.00305,0.0,0.7426999999999999,0.0,0.6486500000000001,0.0,0.57875,0.0,0.7792513800996366,0.0,-0.3308476450000001,0.0,-0.17558212878377902,0.0,-0.18315720491115356,0.0,-0.043844768856440786,0.0,-0.09404033911782364,0.0
-0.18,-0.18,-0.18,0.75,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.0795613105057145,0.8221,0.0,0.0782,0.0,0.75115,0.0,0.07965,0.0,0.60305,0.0,0.003,0.0,0.7439,0.0,0.6715,0.0,0.60005,0.0,0.8066272348433929,0.0,-0.3158211500000001,0.0,-0.18248823222287858,0.0,-0.1770277807069117,0.0,-0.04441474275162635,0.0,-0.08751823086487767,0.0
-0.18,-0.18,-0.18,0.775,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.160486586670102,0.8231,0.0,0.0786,0.0,0.77095,0.0,0.0817,0.0,0.62255,0.0,0.00305,0.0,0.7445,0.0,0.68925,0.0,0.6195,0.0,0.832102081934184,0.0,-0.30110337499999995,0.0,-0.17391448756800854,0.0,-0.16574402826376933,0.0,-0.04574039639296449,0.0,-0.07495452840899072,0.0
-0.18,-0.18,-0.18,0.8,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.81685,0.0,0.0814,0.0,0.80085,0.0,0.0805,0.0,0.6423,0.0,0.00345,0.0,0.7354499999999999,0.0,0.7203499999999999,0.0,0.63885,0.0,0.8686518458086887,0.0,-0.28716859250000004,0.0,-0.1794987991829918,0.0,-0.18008711469609182,0.0,-0.04170523337127666,0.0,-0.07687205240221666,0.0
-0.18,-0.18,-0.18,0.825,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3396608513831127,0.82025,0.0,0.0792,0.0,0.82785,0.0,0.08255,0.0,0.66785,0.0,0.00365,0.0,0.74105,0.0,0.7453,0.0,0.6642,0.0,0.8911847578156448,0.0,-0.2698454349999999,0.0,-0.18472266817916613,0.0,-0.18307992505375237,0.0,-0.03885940855419537,0.0,-0.07722304787119694,0.0
-0.18,-0.18,-0.18,0.8500000000000001,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.4415049498034227,0.82125,0.0,0.0777,0.0,0.84735,0.0,0.08115,0.0,0.68745,0.0,0.0029,0.0,0.74355,0.0,0.7662,0.0,0.68455,0.0,0.8934351344296528,0.0,-0.2554919899999999,0.0,-0.17313139625469773,0.0,-0.18693160737970058,0.0,-0.04658533330818594,0.0,-0.061221742437426556,0.0
-0.18,-0.18,-0.18,0.875,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5554209406856403,0.81995,0.0,0.0812,0.0,0.87475,0.0,0.0811,0.0,0.70865,0.0,0.0036,0.0,0.73875,0.0,0.79365,0.0,0.70505,0.0,0.8883638883638884,0.0,-0.24104106250000001,0.0,-0.16702152727593125,0.0,-0.18264924157190587,0.0,-0.040036659061279505,0.0,-0.06763026843343761,0.0
-0.18,-0.18,-0.18,0.9,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8234,0.0,0.0816,0.0,0.89955,0.0,0.08005,0.0,0.73235,0.0,0.0031,0.0,0.7418,0.0,0.8195,0.0,0.72925,0.0,0.8898718730933496,0.0,-0.2241449000000002,0.0,-0.1817865380158224,0.0,-0.1960333496397385,0.0,-0.04619910961422173,0.0,-0.0727528557538996,0.0
-0.12,-0.12,-0.12,0.6,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.8185,0.0,0.0831,0.0,0.5978,0.0,0.08065,0.0,0.4778,0.0,0.0047,0.0,0.7354,0.0,0.51715,0.0,0.4731,0.0,0.6433233614359533,0.0,-0.39913789000000005,0.0,-0.12582201516308295,0.0,-0.11826339694871234,0.0,-0.026635644066687066,0.0,-0.06084498091138294,0.0
-0.12,-0.12,-0.12,0.625,0.08,0.82,0.08,AND,20000,1,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7237109242740078,0.81995,0.0,0.08065,0.0,0.62285,0.0,0.0805,0.0,0.49875,0.0,0.00375,0.0,0.7393,0.0,0.54235,0.0,0.49500000000000005,0.0,0.6695522791830111,0.0,-0.385690645,0.0,-0.1226682886506171,0.0,-0.13315364101861918,0.0,-0.037017108322971684,0.0,-0.06420098507046977,0.0
