rho,rho_neg,rho_pos,tpr_b_target,fpr_b_target,tpr_a_target,fpr_a_target,comp,n_samples,replicates,thr_a,thr_b,mu_a,mu_b,tpr_a,tpr_a_std,fpr_a,fpr_a_std,tpr_b,tpr_b_std,fpr_b,fpr_b_std,tpr_comp,tpr_comp_std,fpr_comp,fpr_comp_std,j_a,j_a_std,j_b,j_b_std,j_comp,j_comp_std,cc_max,cc_max_std,delta_add,delta_add_std,rho_score_neg_hat,rho_score_neg_hat_std,rho_score_pos_hat,rho_score_pos_hat_std,rho_dec_neg_hat,rho_dec_neg_hat_std,rho_dec_pos_hat,rho_dec_pos_hat_std
-0.6,-0.6,-0.6,0.8,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.246692793882547,0.8196416666666666,0.0009950921230385073,0.07924166666666667,0.001751487463081969,0.8025833333333333,0.0025500408493460093,0.07837500000000001,0.000610839586143532,0.6253666666666667,0.0034969927556878933,4.9999999999999996e-05,4.330127018922193e-05,0.7404000000000001,0.002399348870006125,0.7242083333333333,0.0020034865443354526,0.6253166666666666,0.0034642218943557097,0.844561852986858,0.0019680142455669367,-0.3030846933333333,0.002323210645721664,-0.5977815243916219,0.003881335277161397,-0.6009588431101393,0.0013904823726425784,-0.0848519108425436,0.001372796383704197,-0.21211784982471024,0.003785244523501277
-0.6,-0.6,-0.6,0.8200000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.3204366481524468,0.8184,0.0030019785142469104,0.08005833333333333,0.0011652074207338988,0.8210500000000001,0.002234250433590663,0.07929166666666666,0.0003907791362564444,0.6423,0.001655105736803527,0.00015,5e-05,0.7383416666666666,0.0020703763748008298,0.7417583333333333,0.001955334583475006,0.64215,0.0016273060560324717,0.865494004646965,0.0035349834347505327,-0.29028157979166663,0.0015441539303472926,-0.5987396429414061,0.002165688352829151,-0.6002405937244011,0.0031965139198167165,-0.08452688221381992,0.0006562017964037365,-0.2006150646240107,0.0014442481051856323
-0.6,-0.6,-0.6,0.8400000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.399529443519386,0.8187583333333333,0.0027679339467070823,0.07918333333333333,0.0011136464130653513,0.84045,0.0028163584644004176,0.08075833333333333,0.002495161985389588,0.661525,0.0021565307788204693,0.0001,4.330127018922193e-05,0.739575,0.0017590835682252716,0.7596916666666668,0.0005669729564391566,0.6614249999999999,0.0021824584761227627,0.8706482453503631,0.0022678078952088503,-0.2759924420833334,0.0017811389996232189,-0.6012582704915873,0.004957592846383833,-0.6005494973288957,0.003560065470792806,-0.08554623703080477,0.0008016550968652903,-0.1885640493911154,0.001041735389265511
-0.6,-0.6,-0.6,0.8600000000000001,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.485390901124589,0.821225,0.00277409895281331,0.08038333333333335,0.0023544284515213715,0.8605416666666666,0.0010972503512568493,0.07970833333333333,0.0017270519196982258,0.6835166666666667,0.001869547627992757,7.5e-05,2.5e-05,0.7408416666666667,0.004965526994522678,0.7808333333333334,0.0014835205874315766,0.6834416666666666,0.0018476899992513382,0.8752746085716444,0.0030487817465704816,-0.2597590720833333,0.0010229979132831608,-0.6029411547796781,0.001602817038998295,-0.5992637423977994,0.006136908923712385,-0.08599078863952443,0.002494686522701098,-0.1746322833261422,0.0024625077087766104
-0.6,-0.6,-0.6,0.88,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.5800583523757226,0.81905,0.0036281021209441967,0.08195000000000001,0.0009410765112359379,0.879825,0.0003682729965663804,0.07881666666666666,0.0017062996024536073,0.7001083333333334,0.0031703049275003926,5e-05,5e-05,0.7371,0.004153537648800131,0.8010083333333334,0.0018097536664787443,0.7000583333333333,0.0031533051443419302,0.8739781056232531,0.005417272759258022,-0.247629258125,0.0026872477618240624,-0.6000944637334485,0.003718575909192223,-0.6014671329862592,0.001567434815473602,-0.08672123636653412,0.0007465479329301639,-0.1638596238889501,0.0017032604419874304
-0.6,-0.6,-0.6,0.9,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,2.6866231258542332,0.8196333333333333,0.0020600869722740504,0.07915833333333333,0.0010050912064749789,0.9011916666666666,0.0009056535393478603,0.07926666666666667,0.00012332207155790853,0.7216666666666667,0.0029253561036792727,9.166666666666667e-05,1.443375672974065e-05,0.740475,0.0016693936024796039,0.8219249999999999,0.0009496709956611398,0.721575,0.0029230762904858087,0.8779069206650484,0.002697674103261884,-0.23220967937500006,0.002478035383416412,-0.5985838162904341,0.002948929481097162,-0.5988128129368578,0.00147739285016917,-0.0847685685110066,0.0006729730431646007,-0.14799306368376472,0.0024051042733443735
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.6,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.6584186634454325,0.8202333333333334,0.0009776672917375007,0.07952500000000001,0.0010627205653416152,0.600175,0.004269148041471455,0.078525,0.001018270592720815,0.4410833333333333,0.003425760256254575,0.00015,6.614378277661477e-05,0.7407083333333334,0.0009388601244772306,0.5216500000000001,0.0051339555899909475,0.44093333333333334,0.003376974730929067,0.5952844716893296,0.0041697380090711935,-0.43503258791666677,0.0018348007181147239,-0.5487334079036494,0.004709969352964824,-0.5489989683911833,0.0010012663120678382,-0.08373939936310498,0.0018615720017985458,-0.27219239391940125,0.0020093334656573225
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.62,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.71055234840903,0.8205666666666668,0.0011625224012178684,0.07929166666666666,0.002802937447274432,0.6212166666666668,0.0025848517043214145,0.07923333333333334,0.00010408329997330851,0.4601166666666667,0.0019890847979242357,0.00014166666666666668,2.8867513459481286e-05,0.741275,0.0017322312201320015,0.5419833333333334,0.0025754044989736184,0.459975,0.0019607077803691134,0.6205183199934431,0.0020432990736604035,-0.4215217385416667,0.001370979529473382,-0.5508641673501647,0.0019635913912739622,-0.5491672453079012,0.0012461961392982819,-0.08413526748147047,0.001815785774807635,-0.2666442770910071,0.0038956414014039626
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.64,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.7635303535608264,0.8196916666666668,0.0017927516094912077,0.07990000000000001,0.00046703854230673345,0.6412999999999999,0.00042056509603152455,0.08071666666666666,0.0011248147995707284,0.477575,0.0013777245733454732,0.00010833333333333333,5.7735026918962585e-05,0.7397916666666667,0.002135610763536585,0.5605833333333333,0.0015411710915188574,0.4774666666666667,0.0013300219296437615,0.645407093990857,0.0002852446220262167,-0.40819446416666666,0.0007888583985374004,-0.5499248082913648,0.0021109316488853807,-0.5498706292264969,0.0016254123278651772,-0.0858548282604475,0.0005573167102041931,-0.2608261841366339,0.002172881696875186
-0.5499999999999999,-0.5499999999999999,-0.5499999999999999,0.66,0.08,0.82,0.08,AND,40000,3,1.4050715603096327,1.4050715603096327,2.3204366481524463,1.8175346897510374,0.8201833333333334,0.000663481976645444,0.07907499999999999,0.0010897247358851614,0.6581333333333333,0.0008740471001801085,0.08103333333333333,0.0005822012824902819,0.49295833333333333,0.000620651539378833,0.00024166666666666664,1.4433756729740651e-05,0.7411083333333334,0.00172741377015853,0.5771000000000001,0.0002947456530637339,0.4927166666666667,0.0006345930454498479,0.6648399621276557,0.0017579570364914573,-0.39779805645833327,0.0009100152902275129,-0.5475789081263988,0.005097814941057358,-0.552822304714092,0.003969303784330851,-0.08373018305265773,0.0007160120642456518,-0.25709261212567175,0.0030227088889333226
